step,time,q0,q1,q2,q3,q4,q5,current0,current1,current2,current3,current4,current5,ctrl_output0,ctrl_output1,ctrl_output2,ctrl_output3,ctrl_output4,ctrl_output5,tcp_force0,tcp_force1,tcp_force2,tcp_force3,tcp_force4,tcp_force5,ctrl_pre_alpha0,ctrl_pre_alpha1,ctrl_pre_alpha2,ctrl_pre_alpha3,ctrl_pre_alpha4,ctrl_pre_alpha5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,obs_q0,obs_q1,obs_q2,obs_q3,obs_q4,obs_q5,action0,action1,action2,action3,action4,action5,action6,gripper_norm,gripper_ctrl,finger_pos_est,gripper_obs,gripper_fb_pos,gripper_fb_pct,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,target_x,target_y,target_z,box_to_target_dist,recv_time_s,mocap_time_s,obs_time_s,policy_time_s,ctrl_time_s,send_time_s,compute_time_s,sleep_time_s,loop_dt_true_s,loop_hz_true,overrun_count
351,7.140614321018802,-0.05905181566347295,-1.1743044716170807,1.342367951069967,-1.7915531597533167,-1.6140154043780726,0.09012164920568466,-0.20690299570560455,-1.1571935415267944,-1.4490647315979004,-0.6719227433204651,-0.18307273089885712,-0.2021654099225998,-0.08046549558639526,-1.602696180343628,-1.8841294050216675,-1.0286478996276855,-0.033412717282772064,-0.14791230857372284,-0.13737094656117305,-0.3015150660506285,-0.11310873472429932,0.05054723302151032,0.07690385216635741,-0.02981531207144545,-0.0598372,-1.1636986,1.3285118,-1.7985456,-1.6149355,0.083344415,-0.0598372,-1.1636986,1.3285118,-1.7985456,-1.6149355,0.083344415,-0.059051815420389175,-1.174304485321045,1.3423680067062378,-1.7915531396865845,-1.6140154600143433,0.09012164920568466,-0.019634575,0.26514822,-0.3464057,-0.17481025,-0.023001013,-0.16943096,-0.025555138,1.0,0.04188231322448702,0.025,0.05000000074505806,0.00264705,10.5882,0.40743983683091245,0.09687656592117404,0.10890944101551248,0.4198220044189225,0.08491689484874294,0.04314298872703587,0.3,-0.2,0.3,0.4018836634135605,0.0001627040037419647,0.00012713897740468383,0.00010493901208974421,0.00033631999394856393,0.00022247899323701859,0.00019852101104333997,0.0015292240132112056,0.018121286993846297,0.019650511007057503,50.8892618436665,1
352,7.160624716023449,-0.059104267750875294,-1.1733679932406922,1.3411038557635706,-1.792234560052389,-1.6141112486468714,0.0894869789481163,-0.21381577849388123,-1.1656090021133423,-1.4476416110992432,-0.6598330140113831,-0.19376115500926971,-0.2011495679616928,-0.08038334548473358,-1.6047333478927612,-1.8846454620361328,-1.0296869277954102,-0.03208237141370773,-0.14778617024421692,-0.09961683932942025,-0.2968312487190356,-0.2436936214370135,0.05511235686140151,0.08304941136002286,-0.028344760351174298,-0.059905637,-1.1628073,1.327338,-1.7991881,-1.6149935,0.082717866,-0.059905637,-1.1628073,1.327338,-1.7991881,-1.6149935,0.082717866,-0.05910426750779152,-1.173367977142334,1.3411039113998413,-1.7922345399856567,-1.614111304283142,0.0894869789481163,-0.0200342,0.2640155,-0.34414887,-0.1738399,-0.022052705,-0.16922784,-0.026533421,1.0,0.04082097637932749,0.025,0.05000000074505806,0.00264705,10.5882,0.40789942070620255,0.09680555240567269,0.10898904967445885,0.4198684744870578,0.0848988875787402,0.0430512915333812,0.3,-0.2,0.3,0.401943367986709,7.581000681966543e-05,8.258700836449862e-05,0.00010608500451780856,0.00036504698800854385,0.00018910100334323943,0.00012283099931664765,0.0012977099977433681,0.01856559401494451,0.019863304012687877,50.34409176646747,1
353,7.180656613025349,-0.05916434923280889,-1.1723266702941437,1.3398297468768519,-1.7928430042662562,-1.61418325105776,0.08887642621994019,-0.22314561903476715,-1.2142467498779297,-1.4674711227416992,-0.6822291016578674,-0.17162127792835236,-0.21536606550216675,-0.0804717168211937,-1.6064679622650146,-1.8850464820861816,-1.0306150913238525,-0.030664877966046333,-0.14767777919769287,0.2065899729662826,-0.1837727973459646,-0.1809180986477389,0.05701610377289823,0.08283649439996413,-0.02784994192511869,-0.059977345,-1.1618707,1.3261063,-1.7997434,-1.615074,0.0820969,-0.059977345,-1.1618707,1.3261063,-1.7997434,-1.615074,0.0820969,-0.05916434898972511,-1.172326683998108,1.3398298025131226,-1.792842984199524,-1.6141833066940308,0.08887642621994019,-0.020324916,0.26140013,-0.34308648,-0.17251113,-0.022267839,-0.16948825,-0.028874084,1.0,0.03966601300518961,0.025,0.05000000074505806,0.00264705,10.5882,0.4083411676977716,0.09673813405899163,0.10902226044953336,0.419875505634149,0.08486508563472495,0.04311120301576025,0.3,-0.2,0.3,0.4018832079663343,6.133998977020383e-05,8.803501259535551e-05,0.00012668000999838114,0.00027296997723169625,0.00018666600226424634,0.00012709398288279772,0.0012284319964237511,0.018641254020622,0.01986968601704575,50.32792159584821,1
354,7.200636838009814,-0.05924684206117803,-1.1713749927333375,1.3386171499835413,-1.793511529962057,-1.6142752806292933,0.08825001865625381,-0.23873093724250793,-1.1732732057571411,-1.4901841878890991,-0.6870374083518982,-0.1772327721118927,-0.23114082217216492,-0.08064382523298264,-1.6079492568969727,-1.8854005336761475,-1.031493902206421,-0.029299885034561157,-0.14758317172527313,0.02833649703988127,-0.3401780852265777,-0.1842670556803176,0.0532474504706662,0.08367523096111933,-0.028884637836640158,-0.060012195,-1.1610358,1.324934,-1.8003467,-1.615099,0.0814728,-0.060012195,-1.1610358,1.324934,-1.8003467,-1.615099,0.0814728,-0.059246841818094254,-1.171375036239624,1.338617205619812,-1.7935115098953247,-1.614275336265564,0.08825001865625381,-0.019133875,0.25848082,-0.3420808,-0.17087996,-0.020590153,-0.16943046,-0.029833592,1.0,0.03847266930621119,0.025,0.05000000074505806,0.00264705,10.5882,0.408785906277784,0.09665669899994733,0.10907864507963752,0.41986562243559333,0.08492195944164109,0.0430384407798255,0.3,-0.2,0.3,0.40196708608751663,4.8991001676768064e-05,5.7141995057463646e-05,7.648998871445656e-05,0.00020622898591682315,0.00013297298573888838,7.708600605838001e-05,0.0008550610218662769,0.01900580298388377,0.019860864005750045,50.35027679110454,1
355,7.2206047310028225,-0.0593035856830042,-1.1704280835441132,1.337343994771139,-1.7940932712950648,-1.614347283040182,0.08764281123876572,-0.2306489646434784,-1.1484028100967407,-1.5202840566635132,-0.6968590021133423,-0.18257369101047516,-0.23477189242839813,-0.08084527403116226,-1.6092619895935059,-1.8857702016830444,-1.0324074029922485,-0.02816343493759632,-0.14748655259609222,-0.153524450539439,-0.30336704843574525,-0.3488513249330025,0.0570636345933547,0.07522727623058004,-0.029297200922471227,-0.060059294,-1.1601664,1.3237149,-1.8008827,-1.6151277,0.08087654,-0.060059294,-1.1601664,1.3237149,-1.8008827,-1.6151277,0.08087654,-0.059303585439920425,-1.1704280376434326,1.3373440504074097,-1.7940932512283325,-1.6143473386764526,0.08764281123876572,-0.018892704,0.25654012,-0.34072992,-0.16973646,-0.019507317,-0.16915679,-0.030853737,1.0,0.037238519820384695,0.025,0.05000000074505806,0.00264705,10.5882,0.4092245548794528,0.09659069523048745,0.10914685367978288,0.4199163572195845,0.08493914551991555,0.04298930916025902,0.3,-0.2,0.3,0.40202580707127383,2.464299905113876e-05,3.272600588388741e-05,4.2539992136880755e-05,0.00014756800374016166,6.659701466560364e-05,3.8547004805877805e-05,0.0004903350200038403,0.0194034899759572,0.01989382499596104,50.26685417223816,1
356,7.240601526020328,-0.0593798796283167,-1.1694244605353852,1.3360522429095667,-1.7947141132750453,-1.6144469420062464,0.0870441272854805,-0.23041629791259766,-1.1841285228729248,-1.4705604314804077,-0.7104883193969727,-0.19586153328418732,-0.23569826781749725,-0.08026101440191269,-1.6114922761917114,-1.8861851692199707,-1.0331852436065674,-0.026468772441148758,-0.14748403429985046,-0.19960184987360244,-0.2594676692847645,-0.32845829635153,0.056710074843453764,0.07973492514521757,-0.03200165159200081,-0.06013032,-1.1592339,1.3225013,-1.801455,-1.6151892,0.08027115,-0.06013032,-1.1592339,1.3225013,-1.801455,-1.6151892,0.08027115,-0.059379879385232925,-1.1694244146347046,1.3360522985458374,-1.794714093208313,-1.614446997642517,0.0870441272854805,-0.018761039,0.25476363,-0.33877546,-0.16852306,-0.01855546,-0.16932459,-0.032108903,1.0,0.03595416370313616,0.025,0.05000000074505806,0.00264705,10.5882,0.4096760733489442,0.0965094156054538,0.1092020487421386,0.4199387666231363,0.08491938862801689,0.042903353110466204,0.3,-0.2,0.3,0.4020734467301149,3.250798908993602e-05,5.2827002946287394e-05,4.347498179413378e-05,0.00021455201203934848,0.0001136049977503717,9.780601249076426e-05,0.0008562809962313622,0.019044370012125,0.019900651008356363,50.249612416201664,1
357,7.260605490999296,-0.0594714323626917,-1.1684613984874268,1.334780518208639,-1.795394083062643,-1.6145151297198694,0.0864369124174118,-0.24109701812267303,-1.189113736152649,-1.4461511373519897,-0.6915903091430664,-0.17725002765655518,-0.21074026823043823,-0.07909383624792099,-1.6135542392730713,-1.886584997177124,-1.0340756177902222,-0.024181758984923363,-0.14745524525642395,-0.17232770710489265,-0.34778141037946614,-0.16118380106617627,0.05597570876559399,0.08657334118041751,-0.02900243090969429,-0.06021886,-1.1583794,1.3212776,-1.8020706,-1.6152468,0.079657935,-0.06021886,-1.1583794,1.3212776,-1.8020706,-1.6152468,0.079657935,-0.059471432119607925,-1.1684614419937134,1.3347805738449097,-1.7953940629959106,-1.6145151853561401,0.0864369124174118,-0.018685725,0.25204998,-0.33757475,-0.16691415,-0.018291123,-0.16947445,-0.034309562,1.0,0.03458178121130915,0.025,0.05000000074505806,0.00264705,10.5882,0.41013937465287725,0.09642866460362537,0.10927292374684242,0.4199400036238281,0.08489891910814251,0.04297387206175671,0.3,-0.2,0.3,0.40201422112621354,5.3288997150957584e-05,3.903399920091033e-05,6.387499161064625e-05,0.00013943499652668834,8.409499423578382e-05,4.5774999307468534e-05,0.0005881050019524992,0.01933978998567909,0.01992789498763159,50.18091477402195,1
358,7.28061692402116,-0.05954009691347295,-1.1675107938102265,1.33356219926943,-1.7960387669005335,-1.6146062056170862,0.0858227089047432,-0.24292023479938507,-1.2161670923233032,-1.4647607803344727,-0.7036720514297485,-0.1793888360261917,-0.2377701699733734,-0.07782690227031708,-1.6151689291000366,-1.8869304656982422,-1.0348966121673584,-0.021782180294394493,-0.14740833640098572,0.03482981798077722,-0.2660765748038268,-0.06680745309679409,0.057791204154651596,0.08647756137142813,-0.03027884102383199,-0.060308434,-1.157461,1.3201449,-1.8026841,-1.6153095,0.079050705,-0.060308434,-1.157461,1.3201449,-1.8026841,-1.6153095,0.079050705,-0.059540096670389175,-1.167510747909546,1.3335622549057007,-1.7960387468338013,-1.614606261253357,0.0858227089047432,-0.01920844,0.25124297,-0.33543366,-0.16613272,-0.017579265,-0.16930018,-0.035289064,1.0,0.03317021864932032,0.025,0.05000000074505806,0.00264705,10.5882,0.4105780548425053,0.09635313073699882,0.10932913519817328,0.4200207569249404,0.08485045468959589,0.042871201789288944,0.3,-0.2,0.3,0.40206963012112895,3.742400440387428e-05,7.067000842653215e-05,7.840001489967108e-05,0.00019906999659724534,0.00013240298721939325,6.813599611632526e-05,0.0008158640121109784,0.019069675996433944,0.019885540008544922,50.287797040980266,1
359,7.300618369015865,-0.059600178395406544,-1.16653265178714,1.3323429266559046,-1.7966481647887171,-1.614654843007223,0.08519997447729111,-0.22713817656040192,-1.1975915431976318,-1.4684168100357056,-0.7126393914222717,-0.19621272385120392,-0.24907077848911285,-0.07662203907966614,-1.616507649421692,-1.8872745037078857,-1.0357482433319092,-0.019619464874267578,-0.1473357230424881,-0.24040544248132448,-0.34171893676072057,-0.3147116975373385,0.05851003644745292,0.08989779248692191,-0.03127699694366093,-0.060333908,-1.1566219,1.3189497,-1.8032222,-1.6153309,0.078422815,-0.060333908,-1.1566219,1.3189497,-1.8032222,-1.6153309,0.078422815,-0.05960017815232277,-1.1665326356887817,1.3323429822921753,-1.7966481447219849,-1.6146548986434937,0.08519997447729111,-0.018343193,0.24776907,-0.3348325,-0.16434945,-0.016902365,-0.1694291,-0.037267506,1.0,0.031679518404416754,0.025,0.05000000074505806,0.00264705,10.5882,0.41100727238391516,0.09629165226836113,0.10937055862327086,0.41998840465247805,0.08489266092718896,0.04290946981065571,0.3,-0.2,0.3,0.40206540659589396,6.888300413265824e-05,7.632898632436991e-05,0.00010522801312617958,0.0004407190135680139,0.00022584697580896318,0.00011475299834273756,0.0014420480001717806,0.018357938999542966,0.019799986999714747,50.50508366568153,1
360,7.320609462010907,-0.059659783040181935,-1.1655903917602082,1.3311236540423792,-1.7972685299315394,-1.614734951649801,0.08457720279693604,-0.22604602575302124,-1.1758296489715576,-1.4703587293624878,-0.7143351435661316,-0.19058290123939514,-0.23559901118278503,-0.07556065917015076,-1.6177510023117065,-1.8876935243606567,-1.0367375612258911,-0.01775149255990982,-0.14724287390708923,-0.1922156172425853,-0.34413088111037166,-0.22252720484415794,0.056082350218046695,0.09144174608315436,-0.03244976194013602,-0.060367893,-1.1557807,1.3177754,-1.8037862,-1.615362,0.077805735,-0.060367893,-1.1557807,1.3177754,-1.8037862,-1.615362,0.077805735,-0.05965978279709816,-1.1655904054641724,1.33112370967865,-1.7972685098648071,-1.6147350072860718,0.08457720279693604,-0.017702762,0.24524362,-0.3337089,-0.1629418,-0.015677173,-0.16928677,-0.038464822,1.0,0.03014092552941294,0.025,0.05000000074505806,0.00264705,10.5882,0.411439854831862,0.09622264520420457,0.10942788423733438,0.4200014543217984,0.08492354279207558,0.04286406040309343,0.3,-0.2,0.3,0.4021202191841841,4.628000897355378e-05,5.887600127607584e-05,7.834099233150482e-05,0.00022355400142259896,0.00013745599426329136,8.279000758193433e-05,0.0008880789973773062,0.01897952301078476,0.019867602008162066,50.33320073500451,1
361,7.340602823009249,-0.05972797075380498,-1.1647733014873047,1.3298447767840784,-1.797892232934469,-1.6148226896869105,0.08395834267139435,-0.22573816776275635,-1.2096428871154785,-1.4226293563842773,-0.7168871164321899,-0.18395501375198364,-0.20828840136528015,-0.0746728926897049,-1.6191102266311646,-1.8877546787261963,-1.0372720956802368,-0.015632018446922302,-0.1471177339553833,-0.1450227089487401,-0.2790335957643783,-0.21068972889916085,0.05556884064877675,0.08598350320330227,-0.030819960282244596,-0.060437188,-1.1550336,1.3165699,-1.8043603,-1.6153967,0.07720309,-0.060437188,-1.1550336,1.3165699,-1.8043603,-1.6153967,0.07720309,-0.05972797051072121,-1.1647733449935913,1.3298448324203491,-1.7978922128677368,-1.6148227453231812,0.08395834267139435,-0.017730454,0.24349493,-0.33187404,-0.1617016,-0.014350747,-0.1688813,-0.039658118,1.0,0.028554600807838157,0.025,0.05000000074505806,0.00264705,10.5882,0.41189490281686947,0.09614694658882424,0.10955477725554119,0.42002760691837343,0.08492658780980522,0.04286267068337313,0.3,-0.2,0.3,0.40213107062103925,5.310599226504564e-05,5.891002365387976e-05,9.516600403003395e-05,0.00015466398326680064,0.00015805198927409947,6.911001401022077e-05,0.0008598419954068959,0.01902977400459349,0.019889616000000387,50.27749153125835,1
362,7.360583872999996,-0.05980426469911748,-1.163811818962433,1.328602139149801,-1.7985302410521449,-1.6148865858661097,0.08337487280368805,-0.23483073711395264,-1.2114787101745605,-1.437160611152649,-0.7077460289001465,-0.18905425071716309,-0.24476589262485504,-0.07410819083452225,-1.620501160621643,-1.8879303932189941,-1.0379852056503296,-0.013014120981097221,-0.14699481427669525,-0.18361900465320546,-0.2825168251774173,-0.020169146979407682,0.05977048888577604,0.0956656076027466,-0.03189102539358555,-0.0604453,-1.1541723,1.3151504,-1.804994,-1.6153505,0.076777995,-0.0604453,-1.1541723,1.3151504,-1.804994,-1.6153505,0.076777995,-0.05980426445603371,-1.1638118028640747,1.3286021947860718,-1.7985302209854126,-1.6148866415023804,0.08337487280368805,-0.01602594,0.24098684,-0.3362963,-0.16159411,-0.011594982,-0.16492191,-0.036825713,1.0,0.027081572297029212,0.025,0.05000000074505806,0.00264705,10.5882,0.412338403919068,0.09607424005451681,0.10961316791543496,0.4206393992205573,0.08511641195406168,0.04285091332150312,0.3,-0.2,0.3,0.40245607306078934,2.705698716454208e-05,4.0336017264053226e-05,5.3566007409244776e-05,0.00014397400082089007,7.759200525470078e-05,4.126699059270322e-05,0.0005431250028777868,0.019367974979104474,0.01991109998198226,50.22324235752466,1
363,7.380614261026494,-0.05986386934389287,-1.162908212547638,1.3273871580706995,-1.799154897729391,-1.6149347464190882,0.08276437222957611,-0.2467046082019806,-1.2111421823501587,-1.4356473684310913,-0.6987794041633606,-0.18793103098869324,-0.24528351426124573,-0.07379933446645737,-1.6218574047088623,-1.8881679773330688,-1.038688063621521,-0.010482915677130222,-0.1468893140554428,-0.1919076113440101,-0.39942411912865866,-0.005298031977447052,0.05687583551920429,0.09642281880711619,-0.03081052567353973,-0.06056861,-1.1533403,1.3140349,-1.80556,-1.6154574,0.07614069,-0.06056861,-1.1533403,1.3140349,-1.80556,-1.6154574,0.07614069,-0.0598638691008091,-1.1629081964492798,1.3273872137069702,-1.7991548776626587,-1.6149348020553589,0.08276437222957611,-0.017618502,0.23919658,-0.33380544,-0.16012897,-0.013065439,-0.16559222,-0.04060591,1.0,0.02545733589213343,0.025,0.05000000074505806,0.00264705,10.5882,0.41277235099624976,0.09601256630760402,0.10968500653963872,0.4205780587290911,0.0849928635841839,0.04301879300730636,0.3,-0.2,0.3,0.40224289457864343,2.639502054080367e-05,3.405899042263627e-05,4.586501745507121e-05,0.00016597501235082746,7.556800846941769e-05,4.062199150212109e-05,0.0005366610130295157,0.019418275012867525,0.01995493602589704,50.11291435373302,1
364,7.488247915025568,-0.05991965929140264,-1.1619111162475129,1.32619554201235,-1.7997385464110316,-1.6149943510638636,0.08210340887308121,-0.23538759350776672,-1.231305480003357,-1.4292203187942505,-0.7258445024490356,-0.1926376223564148,-0.21999259293079376,-0.07365643233060837,-1.6231484413146973,-1.8885161876678467,-1.0395230054855347,-0.008133196271955967,-0.14679329097270966,-0.05090255507313905,-0.26472992619400776,-0.19085416495855362,0.05395080796705853,0.09080948289072946,-0.033237780025138206,-0.06062561,-1.152433,1.3128934,-1.8060939,-1.615508,0.07548043,-0.06062561,-1.152433,1.3128934,-1.8060939,-1.615508,0.07548043,-0.05991965904831886,-1.161911129951477,1.3261955976486206,-1.7997385263442993,-1.6149944067001343,0.08210340887308121,-0.017648766,0.23695324,-0.33255586,-0.158886,-0.012840012,-0.16557445,-0.042416763,0.9504266155883675,0.02376066538970919,0.02376066538970919,0.05000000074505806,0.0237255,94.902,0.41318596364181914,0.09595089884166705,0.10970762190096894,0.42059718899386306,0.08497677514080984,0.04299824364011065,0.3,-0.2,0.3,0.40225035995717606,4.692198126576841e-05,6.230900180526078e-05,9.901600424200296e-05,0.00023748600506223738,0.0001391050172969699,0.10657591800554655,0.10747725199325942,4.260014975443482e-06,0.10748151200823486,9.303925682803788,2
365,7.638495543011231,-0.060271565114156544,-1.1573438805392762,1.319770638142721,-1.8028351269164027,-1.6152547041522425,0.07890094816684723,-0.21648254990577698,-1.238044261932373,-1.4185764789581299,-0.7276721000671387,-0.17261704802513123,-0.2311846762895584,-0.07010895013809204,-1.6327946186065674,-1.8926031589508057,-1.0456598997116089,0.0028117841575294733,-0.1460738331079483,-0.1135033673053875,-0.2402149598410869,-0.2725105172558697,0.056880464189741575,0.09546674216614395,-0.03742780813128935,-0.060937397,-1.1453278,1.3082654,-1.8096097,-1.6139894,0.07294641,-0.060937397,-1.1453278,1.3082654,-1.8096097,-1.6139894,0.07294641,-0.06027156487107277,-1.157343864440918,1.3197706937789917,-1.8028351068496704,-1.6152547597885132,0.07890094816684723,-0.016645791,0.30040133,-0.28763258,-0.16936468,0.031636618,-0.14886355,-0.02128838,0.9163652075454598,0.022909130188636495,0.022909130188636495,0.047521330416202545,0.022941175000000005,91.7647,0.41544124655474723,0.09560963783805383,0.11015319563866766,0.42067276554328775,0.08499598343880482,0.0429910274218302,0.3,-0.2,0.3,0.402291242578086,0.00014687498332932591,7.15850037522614e-05,0.00012653300655074418,0.00034086700179614127,0.00015919702127575874,0.148899141990114,0.15007674900698476,2.8990034479647875e-06,0.15007964801043272,6.663128633740436,3
